Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Auth,,,,2022-05-10 23:44:26,2022-05-10 23:44:36,10.324s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC01_Register,,,,2022-05-10 23:44:26,2022-05-10 23:44:29,2.784s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register""))",,,,2022-05-10 23:44:27,2022-05-10 23:44:29,2.052s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:44:29,2022-05-10 23:44:29,0.030s,PASSED
"verifyElementPropertyValue(Response, ""data.Fullname"", ""Alex Under"")",,,,2022-05-10 23:44:29,2022-05-10 23:44:29,0.117s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC02_RegisterEmptyEmail,,,,2022-05-10 23:44:29,2022-05-10 23:44:30,1.003s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyEmail""))",,,,2022-05-10 23:44:29,2022-05-10 23:44:30,0.387s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:44:30,2022-05-10 23:44:30,0.007s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 23:44:30,2022-05-10 23:44:30,0.034s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC03_RegisterEmptyName,,,,2022-05-10 23:44:30,2022-05-10 23:44:31,0.851s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyName""))",,,,2022-05-10 23:44:30,2022-05-10 23:44:31,0.449s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:44:31,2022-05-10 23:44:31,0.006s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""fullname is required"")",,,,2022-05-10 23:44:31,2022-05-10 23:44:31,0.027s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC04_RegisterEmptyPassword,,,,2022-05-10 23:44:31,2022-05-10 23:44:32,0.766s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyPassword""))",,,,2022-05-10 23:44:31,2022-05-10 23:44:32,0.363s,PASSED
