Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Auth,,,,2022-05-07 13:00:04,2022-05-07 13:00:17,13.334s,PASSED
,,,,,,,
Test Cases/REST_API/TC16_Register,,,,2022-05-07 13:00:04,2022-05-07 13:00:08,3.524s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register""))",,,,2022-05-07 13:00:05,2022-05-07 13:00:08,2.641s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-07 13:00:08,2022-05-07 13:00:08,0.067s,PASSED
"verifyElementPropertyValue(Response, ""data.Fullname"", ""Alex Under"")",,,,2022-05-07 13:00:08,2022-05-07 13:00:08,0.135s,PASSED
,,,,,,,
Test Cases/REST_API/TC17_RegisterEmptyEmail,,,,2022-05-07 13:00:08,2022-05-07 13:00:09,1.183s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyEmail""))",,,,2022-05-07 13:00:08,2022-05-07 13:00:09,0.644s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:09,2022-05-07 13:00:09,0.016s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-07 13:00:09,2022-05-07 13:00:09,0.062s,PASSED
,,,,,,,
Test Cases/REST_API/TC18_RegisterEmptyName,,,,2022-05-07 13:00:09,2022-05-07 13:00:10,1.113s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyName""))",,,,2022-05-07 13:00:10,2022-05-07 13:00:10,0.594s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:10,2022-05-07 13:00:10,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""fullname is required"")",,,,2022-05-07 13:00:10,2022-05-07 13:00:10,0.047s,PASSED
,,,,,,,
Test Cases/REST_API/TC19_RegisterEmptyPassword,,,,2022-05-07 13:00:10,2022-05-07 13:00:11,1.044s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyPassword""))",,,,2022-05-07 13:00:11,2022-05-07 13:00:11,0.638s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:11,2022-05-07 13:00:11,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""password is required"")",,,,2022-05-07 13:00:11,2022-05-07 13:00:11,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/TC20_RegisterWithRegisteredEmail,,,,2022-05-07 13:00:11,2022-05-07 13:00:12,0.927s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_RegisteredEmail""))",,,,2022-05-07 13:00:12,2022-05-07 13:00:12,0.502s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:12,2022-05-07 13:00:12,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: duplicate key value violates unique constraint ""users_email_key"" (SQLSTATE 23505)"")",,,,2022-05-07 13:00:12,2022-05-07 13:00:12,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/TC21_Login,,,,2022-05-07 13:00:12,2022-05-07 13:00:13,0.975s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login""))",,,,2022-05-07 13:00:13,2022-05-07 13:00:13,0.565s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-07 13:00:13,2022-05-07 13:00:13,0.000s,PASSED
"verifyElementPropertyValue(Response, ""data"", ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJGdWxsbmFtZSI6IkFsZXggVW5kZXIiLCJFbWFpbCI6ImFsZXh1bmRlckBlbWFpbC5jb20ifQ._PyTN2Hsj6_8KFr2B1fZTR0y2HSwMl_lw27yvB1nsdQ"")",,,,2022-05-07 13:00:13,2022-05-07 13:00:13,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/TC22_LoginEmptyEmail,,,,2022-05-07 13:00:13,2022-05-07 13:00:14,0.884s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_EmptyEmail""))",,,,2022-05-07 13:00:14,2022-05-07 13:00:14,0.476s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:14,2022-05-07 13:00:14,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-07 13:00:14,2022-05-07 13:00:14,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/TC23_LoginEmptyPassword,,,,2022-05-07 13:00:14,2022-05-07 13:00:15,0.842s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_EmptyPassword""))",,,,2022-05-07 13:00:14,2022-05-07 13:00:15,0.483s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:15,2022-05-07 13:00:15,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""password is required"")",,,,2022-05-07 13:00:15,2022-05-07 13:00:15,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/TC24_LoginInvalidEmail,,,,2022-05-07 13:00:15,2022-05-07 13:00:16,0.994s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_InvalidEmail""))",,,,2022-05-07 13:00:16,2022-05-07 13:00:16,0.396s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:16,2022-05-07 13:00:16,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""record not found"")",,,,2022-05-07 13:00:16,2022-05-07 13:00:16,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/TC25_LoginInvalidPassword,,,,2022-05-07 13:00:16,2022-05-07 13:00:17,1.086s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_InvalidPassword""))",,,,2022-05-07 13:00:17,2022-05-07 13:00:17,0.533s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-07 13:00:17,2022-05-07 13:00:17,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email or password is invalid"")",,,,2022-05-07 13:00:17,2022-05-07 13:00:17,0.016s,PASSED
