Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Auth,,,,2022-05-10 23:23:20,2022-05-10 23:23:33,13.201s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC01_Register,,,,2022-05-10 23:23:21,2022-05-10 23:23:24,3.735s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register""))",,,,2022-05-10 23:23:21,2022-05-10 23:23:24,2.909s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:23:24,2022-05-10 23:23:24,0.055s,FAILED
"verifyElementPropertyValue(Response, ""data.Fullname"", ""Alex Under"")",,,,2022-05-10 23:23:24,2022-05-10 23:23:24,0.143s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC02_RegisterEmptyEmail,,,,2022-05-10 23:23:24,2022-05-10 23:23:25,1.085s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyEmail""))",,,,2022-05-10 23:23:25,2022-05-10 23:23:25,0.563s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:25,2022-05-10 23:23:25,0.005s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 23:23:25,2022-05-10 23:23:25,0.050s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC03_RegisterEmptyName,,,,2022-05-10 23:23:25,2022-05-10 23:23:26,0.784s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyName""))",,,,2022-05-10 23:23:26,2022-05-10 23:23:26,0.384s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:26,2022-05-10 23:23:26,0.007s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""fullname is required"")",,,,2022-05-10 23:23:26,2022-05-10 23:23:26,0.035s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC04_RegisterEmptyPassword,,,,2022-05-10 23:23:26,2022-05-10 23:23:27,1.098s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyPassword""))",,,,2022-05-10 23:23:27,2022-05-10 23:23:27,0.598s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:27,2022-05-10 23:23:27,0.022s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""password is required"")",,,,2022-05-10 23:23:27,2022-05-10 23:23:27,0.028s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC05_RegisterWithRegisteredEmail,,,,2022-05-10 23:23:27,2022-05-10 23:23:28,0.936s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_RegisteredEmail""))",,,,2022-05-10 23:23:28,2022-05-10 23:23:28,0.589s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:28,2022-05-10 23:23:28,0.007s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: duplicate key value violates unique constraint ""users_email_key"" (SQLSTATE 23505)"")",,,,2022-05-10 23:23:28,2022-05-10 23:23:28,0.033s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC06_Login,,,,2022-05-10 23:23:28,2022-05-10 23:23:29,0.796s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login""))",,,,2022-05-10 23:23:29,2022-05-10 23:23:29,0.404s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:23:29,2022-05-10 23:23:29,0.004s,PASSED
"verifyElementPropertyValue(Response, ""data"", ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJGdWxsbmFtZSI6IkFsZXggVW5kZXIiLCJFbWFpbCI6ImFsZXh1bmRlckBlbWFpbC5jb20ifQ._PyTN2Hsj6_8KFr2B1fZTR0y2HSwMl_lw27yvB1nsdQ"")",,,,2022-05-10 23:23:29,2022-05-10 23:23:29,0.037s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC07_LoginEmptyEmail,,,,2022-05-10 23:23:29,2022-05-10 23:23:30,0.810s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_EmptyEmail""))",,,,2022-05-10 23:23:29,2022-05-10 23:23:30,0.444s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:30,2022-05-10 23:23:30,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 23:23:30,2022-05-10 23:23:30,0.029s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC08_LoginEmptyPassword,,,,2022-05-10 23:23:30,2022-05-10 23:23:31,0.906s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_EmptyPassword""))",,,,2022-05-10 23:23:30,2022-05-10 23:23:31,0.452s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:31,2022-05-10 23:23:31,0.004s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""password is required"")",,,,2022-05-10 23:23:31,2022-05-10 23:23:31,0.025s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC09_LoginInvalidEmail,,,,2022-05-10 23:23:31,2022-05-10 23:23:32,1.246s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_InvalidEmail""))",,,,2022-05-10 23:23:31,2022-05-10 23:23:32,0.671s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:32,2022-05-10 23:23:32,0.011s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""record not found"")",,,,2022-05-10 23:23:32,2022-05-10 23:23:32,0.163s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC10_LoginInvalidPassword,,,,2022-05-10 23:23:32,2022-05-10 23:23:33,1.268s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_InvalidPassword""))",,,,2022-05-10 23:23:33,2022-05-10 23:23:33,0.387s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:23:33,2022-05-10 23:23:33,0.006s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email or password is invalid"")",,,,2022-05-10 23:23:33,2022-05-10 23:23:33,0.027s,PASSED
