Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WEB,Chrome 101.0.4951.54,,,2022-05-12 15:27:36,2022-05-12 15:29:11,1m - 35.227s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/DetailProduct,Chrome 101.0.4951.54,,,2022-05-12 15:27:36,2022-05-12 15:27:55,18.356s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 15:27:37,2022-05-12 15:27:40,3.477s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 15:27:40,2022-05-12 15:27:47,7.080s,PASSED
"name = getText(findTestObject(""WEB/Homepage/DetailProduct/HP_name""))",Chrome 101.0.4951.54,,,2022-05-12 15:27:47,2022-05-12 15:27:52,5.006s,PASSED
"click(findTestObject(""WEB/Homepage/DetailProduct/button_Detail""))",Chrome 101.0.4951.54,,,2022-05-12 15:27:52,2022-05-12 15:27:53,0.621s,PASSED
"d_name = getText(findTestObject(""WEB/Homepage/DetailProduct/Detail_name""))",Chrome 101.0.4951.54,,,2022-05-12 15:27:53,2022-05-12 15:27:55,1.549s,PASSED
"verifyEqual(name, d_name)",Chrome 101.0.4951.54,,,2022-05-12 15:27:55,2022-05-12 15:27:55,0.048s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/FilterByCategory,Chrome 101.0.4951.54,,,2022-05-12 15:27:55,2022-05-12 15:28:06,11.214s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 15:27:55,2022-05-12 15:27:57,2.295s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 15:27:57,2022-05-12 15:28:00,2.156s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/select_category""))",Chrome 101.0.4951.54,,,2022-05-12 15:28:00,2022-05-12 15:28:04,4.742s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/div_kesehatan""))",Chrome 101.0.4951.54,,,2022-05-12 15:28:04,2022-05-12 15:28:05,0.804s,PASSED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_empty""), 0)",Chrome 101.0.4951.54,,,2022-05-12 15:28:05,2022-05-12 15:28:06,0.802s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/CloseSelectCategory,Chrome 101.0.4951.54,,,2022-05-12 15:28:06,2022-05-12 15:28:11,5.054s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/close_category""))",Chrome 101.0.4951.54,,,2022-05-12 15:28:06,2022-05-12 15:28:07,0.451s,PASSED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_element_nocategory""), 2)",Chrome 101.0.4951.54,,,2022-05-12 15:28:07,2022-05-12 15:28:11,4.160s,PASSED
,,,,,,,
Test Cases/WEB/Auth/Login_Success,Chrome 101.0.4951.54,,,2022-05-12 15:28:11,2022-05-12 15:28:28,17.365s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 15:28:11,2022-05-12 15:28:14,2.259s,PASSED
