Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WEB,Chrome 101.0.4951.54,,,2022-05-12 16:00:19,2022-05-12 16:01:51,1m - 32.008s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/DetailProduct,Chrome 101.0.4951.54,,,2022-05-12 16:00:19,2022-05-12 16:00:37,17.909s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 16:00:20,2022-05-12 16:00:23,3.455s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 16:00:23,2022-05-12 16:00:32,8.687s,PASSED
"name = getText(findTestObject(""WEB/Homepage/DetailProduct/HP_name""))",Chrome 101.0.4951.54,,,2022-05-12 16:00:32,2022-05-12 16:00:35,3.451s,PASSED
"click(findTestObject(""WEB/Homepage/DetailProduct/button_Detail""))",Chrome 101.0.4951.54,,,2022-05-12 16:00:35,2022-05-12 16:00:36,0.492s,PASSED
"d_name = getText(findTestObject(""WEB/Homepage/DetailProduct/Detail_name""))",Chrome 101.0.4951.54,,,2022-05-12 16:00:36,2022-05-12 16:00:37,1.187s,PASSED
"verifyEqual(name, d_name)",Chrome 101.0.4951.54,,,2022-05-12 16:00:37,2022-05-12 16:00:37,0.039s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/FilterByCategory,Chrome 101.0.4951.54,,,2022-05-12 16:00:37,2022-05-12 16:00:49,11.679s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 16:00:37,2022-05-12 16:00:40,2.349s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 16:00:40,2022-05-12 16:00:42,2.616s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/select_category""))",Chrome 101.0.4951.54,,,2022-05-12 16:00:42,2022-05-12 16:00:47,4.790s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/div_kesehatan""))",Chrome 101.0.4951.54,,,2022-05-12 16:00:47,2022-05-12 16:00:48,0.715s,PASSED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_empty""), 0)",Chrome 101.0.4951.54,,,2022-05-12 16:00:48,2022-05-12 16:00:49,0.798s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/CloseSelectCategory,Chrome 101.0.4951.54,,,2022-05-12 16:00:49,2022-05-12 16:00:55,6.090s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/close_category""))",Chrome 101.0.4951.54,,,2022-05-12 16:00:49,2022-05-12 16:00:50,0.459s,PASSED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_element_nocategory""), 2)",Chrome 101.0.4951.54,,,2022-05-12 16:00:50,2022-05-12 16:00:55,5.184s,PASSED
,,,,,,,
Test Cases/WEB/Auth/Login_Success,Chrome 101.0.4951.54,,,2022-05-12 16:00:55,2022-05-12 16:01:14,19.023s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 16:00:55,2022-05-12 16:00:58,2.445s,PASSED
maximizeWindow(),Chrome 101.0.4951.54,,,2022-05-12 16:00:58,2022-05-12 16:00:58,0.170s,PASSED
