Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Auth,,,,2022-05-10 22:53:29,2022-05-10 22:53:39,10.780s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC01_Register,,,,2022-05-10 22:53:29,2022-05-10 22:53:32,2.613s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register""))",,,,2022-05-10 22:53:30,2022-05-10 22:53:31,1.911s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:53:31,2022-05-10 22:53:32,0.047s,FAILED
"verifyElementPropertyValue(Response, ""data.Fullname"", ""Alex Under"")",,,,2022-05-10 22:53:32,2022-05-10 22:53:32,0.141s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC02_RegisterEmptyEmail,,,,2022-05-10 22:53:32,2022-05-10 22:53:33,1.459s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyEmail""))",,,,2022-05-10 22:53:32,2022-05-10 22:53:33,0.783s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:33,2022-05-10 22:53:33,0.016s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 22:53:33,2022-05-10 22:53:33,0.047s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC03_RegisterEmptyName,,,,2022-05-10 22:53:33,2022-05-10 22:53:34,0.925s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyName""))",,,,2022-05-10 22:53:33,2022-05-10 22:53:34,0.548s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:34,2022-05-10 22:53:34,0.016s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""fullname is required"")",,,,2022-05-10 22:53:34,2022-05-10 22:53:34,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC04_RegisterEmptyPassword,,,,2022-05-10 22:53:34,2022-05-10 22:53:35,0.766s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyPassword""))",,,,2022-05-10 22:53:34,2022-05-10 22:53:35,0.425s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:35,2022-05-10 22:53:35,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""password is required"")",,,,2022-05-10 22:53:35,2022-05-10 22:53:35,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC05_RegisterWithRegisteredEmail,,,,2022-05-10 22:53:35,2022-05-10 22:53:36,0.723s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_RegisteredEmail""))",,,,2022-05-10 22:53:35,2022-05-10 22:53:36,0.410s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:36,2022-05-10 22:53:36,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: duplicate key value violates unique constraint ""users_email_key"" (SQLSTATE 23505)"")",,,,2022-05-10 22:53:36,2022-05-10 22:53:36,0.046s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC06_Login,,,,2022-05-10 22:53:36,2022-05-10 22:53:36,0.861s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login""))",,,,2022-05-10 22:53:36,2022-05-10 22:53:36,0.564s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:53:36,2022-05-10 22:53:36,0.016s,PASSED
"verifyElementPropertyValue(Response, ""data"", ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJGdWxsbmFtZSI6IkFsZXggVW5kZXIiLCJFbWFpbCI6ImFsZXh1bmRlckBlbWFpbC5jb20ifQ._PyTN2Hsj6_8KFr2B1fZTR0y2HSwMl_lw27yvB1nsdQ"")",,,,2022-05-10 22:53:36,2022-05-10 22:53:36,0.031s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC07_LoginEmptyEmail,,,,2022-05-10 22:53:36,2022-05-10 22:53:37,0.751s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_EmptyEmail""))",,,,2022-05-10 22:53:37,2022-05-10 22:53:37,0.469s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:37,2022-05-10 22:53:37,0.000s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 22:53:37,2022-05-10 22:53:37,0.016s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC08_LoginEmptyPassword,,,,2022-05-10 22:53:37,2022-05-10 22:53:38,0.842s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login_EmptyPassword""))",,,,2022-05-10 22:53:38,2022-05-10 22:53:38,0.454s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:53:38,2022-05-10 22:53:38,0.016s,PASSED
