Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Auth,,,,2022-05-10 22:59:53,2022-05-10 23:00:08,14.751s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC01_Register,,,,2022-05-10 22:59:54,2022-05-10 22:59:57,3.406s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register""))",,,,2022-05-10 22:59:54,2022-05-10 22:59:57,2.531s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:59:57,2022-05-10 22:59:57,0.058s,FAILED
"verifyElementPropertyValue(Response, ""data.Fullname"", ""Alex Under"")",,,,2022-05-10 22:59:57,2022-05-10 22:59:57,0.143s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC02_RegisterEmptyEmail,,,,2022-05-10 22:59:57,2022-05-10 22:59:58,1.216s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyEmail""))",,,,2022-05-10 22:59:57,2022-05-10 22:59:58,0.749s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:59:58,2022-05-10 22:59:58,0.008s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 22:59:58,2022-05-10 22:59:58,0.041s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC03_RegisterEmptyName,,,,2022-05-10 22:59:58,2022-05-10 22:59:59,1.006s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyName""))",,,,2022-05-10 22:59:59,2022-05-10 22:59:59,0.476s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:59:59,2022-05-10 22:59:59,0.013s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""fullname is required"")",,,,2022-05-10 22:59:59,2022-05-10 22:59:59,0.052s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC04_RegisterEmptyPassword,,,,2022-05-10 22:59:59,2022-05-10 23:00:00,1.057s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyPassword""))",,,,2022-05-10 23:00:00,2022-05-10 23:00:00,0.423s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:00:00,2022-05-10 23:00:00,0.005s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""password is required"")",,,,2022-05-10 23:00:00,2022-05-10 23:00:00,0.045s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC05_RegisterWithRegisteredEmail,,,,2022-05-10 23:00:00,2022-05-10 23:00:02,1.258s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_RegisteredEmail""))",,,,2022-05-10 23:00:01,2022-05-10 23:00:02,0.574s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 23:00:02,2022-05-10 23:00:02,0.021s,PASSED
"verifyElementPropertyValue(Response, ""error"", ""ERROR: duplicate key value violates unique constraint ""users_email_key"" (SQLSTATE 23505)"")",,,,2022-05-10 23:00:02,2022-05-10 23:00:02,0.093s,PASSED
,,,,,,,
Test Cases/REST_API/03_Auth/TC06_Login,,,,2022-05-10 23:00:02,2022-05-10 23:00:03,1.159s,PASSED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Login""))",,,,2022-05-10 23:00:02,2022-05-10 23:00:03,0.559s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 23:00:03,2022-05-10 23:00:03,0.005s,PASSED
