Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
WEB,Chrome 101.0.4951.54,,,2022-05-13 17:27:13,2022-05-13 17:30:08,2m - 54.778s,FAILED
,,,,,,,
Test Cases/WEB/Homepage/DetailProduct,Chrome 101.0.4951.54,,,2022-05-13 17:27:14,2022-05-13 17:27:36,21.455s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-13 17:27:16,2022-05-13 17:27:23,6.575s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-13 17:27:23,2022-05-13 17:27:25,2.255s,PASSED
"name = getText(findTestObject(""WEB/Homepage/DetailProduct/HP_name""))",Chrome 101.0.4951.54,,,2022-05-13 17:27:25,2022-05-13 17:27:32,7.638s,PASSED
"click(findTestObject(""WEB/Homepage/DetailProduct/button_Detail""))",Chrome 101.0.4951.54,,,2022-05-13 17:27:32,2022-05-13 17:27:34,1.465s,PASSED
"d_name = getText(findTestObject(""WEB/Homepage/DetailProduct/Detail_name""))",Chrome 101.0.4951.54,,,2022-05-13 17:27:34,2022-05-13 17:27:35,1.572s,PASSED
"verifyEqual(name, d_name)",Chrome 101.0.4951.54,,,2022-05-13 17:27:35,2022-05-13 17:27:36,0.095s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/FilterByCategory,Chrome 101.0.4951.54,,,2022-05-13 17:27:36,2022-05-13 17:27:52,16.414s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-13 17:27:36,2022-05-13 17:27:40,3.725s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-13 17:27:40,2022-05-13 17:27:42,1.767s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/select_category""))",Chrome 101.0.4951.54,,,2022-05-13 17:27:42,2022-05-13 17:27:50,8.103s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/div_kesehatan""))",Chrome 101.0.4951.54,,,2022-05-13 17:27:50,2022-05-13 17:27:51,1.195s,PASSED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_empty""), 0)",Chrome 101.0.4951.54,,,2022-05-13 17:27:51,2022-05-13 17:27:52,0.790s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/CloseSelectCategory,Chrome 101.0.4951.54,,,2022-05-13 17:27:52,2022-05-13 17:28:00,7.741s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/close_category""))",Chrome 101.0.4951.54,,,2022-05-13 17:27:53,2022-05-13 17:27:53,0.689s,PASSED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_element_nocategory""), 2)",Chrome 101.0.4951.54,,,2022-05-13 17:27:53,2022-05-13 17:28:00,6.409s,PASSED
,,,,,,,
Test Cases/WEB/Auth/Login_Success,Chrome 101.0.4951.54,,,2022-05-13 17:28:00,2022-05-13 17:28:31,31.038s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-13 17:28:00,2022-05-13 17:28:03,3.097s,PASSED
maximizeWindow(),Chrome 101.0.4951.54,,,2022-05-13 17:28:03,2022-05-13 17:28:04,0.288s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-13 17:28:04,2022-05-13 17:28:05,1.705s,PASSED
"click(findTestObject(""WEB/Auth/Login/login_ico""))",Chrome 101.0.4951.54,,,2022-05-13 17:28:05,2022-05-13 17:28:11,5.488s,PASSED
"setText(findTestObject(""WEB/Auth/Login/email_txtbox""), ""salsabila@gmail.com"")",Chrome 101.0.4951.54,,,2022-05-13 17:28:11,2022-05-13 17:28:15,4.251s,PASSED
"setText(findTestObject(""WEB/Auth/Login/password_txtbox""), ""salsabila"")",Chrome 101.0.4951.54,,,2022-05-13 17:28:15,2022-05-13 17:28:19,3.932s,PASSED
"click(findTestObject(""WEB/Auth/Login/login_btn""))",Chrome 101.0.4951.54,,,2022-05-13 17:28:19,2022-05-13 17:28:21,1.982s,PASSED
"verifyElementPresent(findTestObject(""WEB/Auth/Logout/user_ico""), 2, CONTINUE_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-13 17:28:21,2022-05-13 17:28:31,9.774s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/AddToCart,Chrome 101.0.4951.54,,,2022-05-13 17:28:31,2022-05-13 17:28:47,15.988s,PASSED
"callTestCase(findTestCase(""WEB/Auth/Login_Success""), [:], CONTINUE_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-13 17:28:31,2022-05-13 17:28:31,0.016s,NOT_RUN
