Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Web,Chrome 101.0.4951.54,,,2022-05-12 13:47:33,2022-05-12 13:57:04,9m - 31.123s,FAILED
,,,,,,,
Test Cases/WEB/Homepage/DetailProduct,Chrome 101.0.4951.54,,,2022-05-12 13:47:34,2022-05-12 13:48:23,49.533s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 13:47:34,2022-05-12 13:47:37,3.197s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 13:47:37,2022-05-12 13:48:17,39.296s,PASSED
"name = getText(findTestObject(""WEB/Homepage/DetailProduct/HP_name""))",Chrome 101.0.4951.54,,,2022-05-12 13:48:17,2022-05-12 13:48:21,4.113s,PASSED
"click(findTestObject(""WEB/Homepage/DetailProduct/button_Detail""))",Chrome 101.0.4951.54,,,2022-05-12 13:48:21,2022-05-12 13:48:21,0.541s,PASSED
"d_name = getText(findTestObject(""WEB/Homepage/DetailProduct/Detail_name""))",Chrome 101.0.4951.54,,,2022-05-12 13:48:21,2022-05-12 13:48:23,1.811s,PASSED
"verifyEqual(name, d_name)",Chrome 101.0.4951.54,,,2022-05-12 13:48:23,2022-05-12 13:48:23,0.043s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/FilterByCategory,Chrome 101.0.4951.54,,,2022-05-12 13:48:23,2022-05-12 13:49:32,1m - 8.951s,FAILED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 13:48:23,2022-05-12 13:48:23,0.003s,NOT_RUN
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 13:48:23,2022-05-12 13:48:23,0.001s,NOT_RUN
"click(findTestObject(""WEB/Homepage/SelectCategory/select_category""))",Chrome 101.0.4951.54,,,2022-05-12 13:48:23,2022-05-12 13:48:24,0.383s,PASSED
"click(findTestObject(""WEB/Homepage/SelectCategory/div_kesehatan""))",Chrome 101.0.4951.54,,,2022-05-12 13:48:24,2022-05-12 13:49:01,36.918s,FAILED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_empty""), 0)",Chrome 101.0.4951.54,,,2022-05-12 13:49:01,2022-05-12 13:49:32,31.286s,FAILED
,,,,,,,
Test Cases/WEB/Homepage/CloseSelectCategory,Chrome 101.0.4951.54,,,2022-05-12 13:49:32,2022-05-12 13:50:09,37.236s,FAILED
"click(findTestObject(""WEB/Homepage/SelectCategory/close_category""))",Chrome 101.0.4951.54,,,2022-05-12 13:49:32,2022-05-12 13:50:06,33.537s,FAILED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_element_nocategory""), 2)",Chrome 101.0.4951.54,,,2022-05-12 13:50:06,2022-05-12 13:50:09,3.344s,FAILED
,,,,,,,
Test Cases/WEB/Auth/Login_Success,Chrome 101.0.4951.54,,,2022-05-12 13:50:09,2022-05-12 13:50:26,16.714s,PASSED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 13:50:10,2022-05-12 13:50:13,2.713s,PASSED
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 13:50:13,2022-05-12 13:50:15,2.470s,PASSED
"click(findTestObject(""WEB/Auth/Login/login_ico""))",Chrome 101.0.4951.54,,,2022-05-12 13:50:15,2022-05-12 13:50:18,3.320s,PASSED
"setText(findTestObject(""WEB/Auth/Login/email_txtbox""), ""salsabila@gmail.com"")",Chrome 101.0.4951.54,,,2022-05-12 13:50:18,2022-05-12 13:50:20,1.357s,PASSED
"setText(findTestObject(""WEB/Auth/Login/password_txtbox""), ""salsabila"")",Chrome 101.0.4951.54,,,2022-05-12 13:50:20,2022-05-12 13:50:21,0.802s,PASSED
"click(findTestObject(""WEB/Auth/Login/login_btn""))",Chrome 101.0.4951.54,,,2022-05-12 13:50:21,2022-05-12 13:50:21,0.400s,PASSED
"verifyElementPresent(findTestObject(""WEB/Auth/Logout/user_ico""), 2, CONTINUE_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-12 13:50:21,2022-05-12 13:50:26,5.112s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/AddToCart,Chrome 101.0.4951.54,,,2022-05-12 13:50:26,2022-05-12 13:50:33,6.836s,PASSED
"callTestCase(findTestCase(""WEB/Auth/Login_Success""), [:], CONTINUE_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-12 13:50:26,2022-05-12 13:50:26,0.001s,NOT_RUN
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 13:50:26,2022-05-12 13:50:27,0.457s,PASSED
"click(findTestObject(""WEB/Homepage/AddToCart/button_Beli""))",Chrome 101.0.4951.54,,,2022-05-12 13:50:27,2022-05-12 13:50:31,3.861s,PASSED
"name = getText(findTestObject(""WEB/Homepage/AddToCart/div_name""))",Chrome 101.0.4951.54,,,2022-05-12 13:50:31,2022-05-12 13:50:31,0.563s,PASSED
"click(findTestObject(""WEB/Homepage/AddToCart/button_Cart""))",Chrome 101.0.4951.54,,,2022-05-12 13:50:31,2022-05-12 13:50:32,0.532s,PASSED
"cName = getText(findTestObject(""WEB/Homepage/AddToCart/div_cartName""))",Chrome 101.0.4951.54,,,2022-05-12 13:50:32,2022-05-12 13:50:32,0.570s,PASSED
"verifyEqual(name, cName)",Chrome 101.0.4951.54,,,2022-05-12 13:50:32,2022-05-12 13:50:32,0.005s,PASSED
"verifyElementText(findTestObject(""WEB/Homepage/AddToCart/jml_product""), ""1"")",Chrome 101.0.4951.54,,,2022-05-12 13:50:32,2022-05-12 13:50:33,0.515s,PASSED
,,,,,,,
