Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03_Auth,,,,2022-05-10 22:57:35,2022-05-10 22:57:46,11.408s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC01_Register,,,,2022-05-10 22:57:35,2022-05-10 22:57:38,2.836s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register""))",,,,2022-05-10 22:57:36,2022-05-10 22:57:38,2.082s,PASSED
"verifyResponseStatusCode(Response, 200)",,,,2022-05-10 22:57:38,2022-05-10 22:57:38,0.054s,FAILED
"verifyElementPropertyValue(Response, ""data.Fullname"", ""Alex Under"")",,,,2022-05-10 22:57:38,2022-05-10 22:57:38,0.121s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC02_RegisterEmptyEmail,,,,2022-05-10 22:57:38,2022-05-10 22:57:40,1.436s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyEmail""))",,,,2022-05-10 22:57:39,2022-05-10 22:57:40,0.946s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:57:40,2022-05-10 22:57:40,0.011s,FAILED
"verifyElementPropertyValue(Response, ""error"", ""email is required"")",,,,2022-05-10 22:57:40,2022-05-10 22:57:40,0.036s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC03_RegisterEmptyName,,,,2022-05-10 22:57:40,2022-05-10 22:57:40,0.711s,FAILED
"Response = sendRequest(findTestObject(""REST_API/03_Auth/Register_EmptyName""))",,,,2022-05-10 22:57:40,2022-05-10 22:57:40,0.354s,PASSED
"verifyResponseStatusCode(Response, 400)",,,,2022-05-10 22:57:40,2022-05-10 22:57:40,0.012s,FAILED
"verifyElementPropertyValue(Response, ""error"", ""fullname is required"")",,,,2022-05-10 22:57:40,2022-05-10 22:57:40,0.036s,FAILED
,,,,,,,
Test Cases/REST_API/03_Auth/TC04_RegisterEmptyPassword,,,,2022-05-10 22:57:40,2022-05-10 22:57:41,0.758s,FAILED
