Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Web,Chrome 101.0.4951.54,,,2022-05-12 13:40:50,2022-05-12 13:42:47,1m - 57.843s,FAILED
,,,,,,,
Test Cases/WEB/Homepage/DetailProduct,Chrome 101.0.4951.54,,,2022-05-12 13:40:50,2022-05-12 13:40:54,3.366s,FAILED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 13:40:51,2022-05-12 13:40:51,0.004s,NOT_RUN
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 13:40:51,2022-05-12 13:40:51,0.002s,NOT_RUN
"name = getText(findTestObject(""WEB/Homepage/DetailProduct/HP_name""))",Chrome 101.0.4951.54,,,2022-05-12 13:40:51,2022-05-12 13:40:53,1.807s,FAILED
"click(findTestObject(""WEB/Homepage/DetailProduct/button_Detail""))",Chrome 101.0.4951.54,,,2022-05-12 13:40:53,2022-05-12 13:40:53,0.335s,FAILED
"d_name = getText(findTestObject(""WEB/Homepage/DetailProduct/Detail_name""))",Chrome 101.0.4951.54,,,2022-05-12 13:40:53,2022-05-12 13:40:54,0.162s,FAILED
"verifyEqual(name, d_name)",Chrome 101.0.4951.54,,,2022-05-12 13:40:54,2022-05-12 13:40:54,0.072s,PASSED
,,,,,,,
Test Cases/WEB/Homepage/FilterByCategory,Chrome 101.0.4951.54,,,2022-05-12 13:40:54,2022-05-12 13:40:56,1.933s,FAILED
"openBrowser("""")",Chrome 101.0.4951.54,,,2022-05-12 13:40:55,2022-05-12 13:40:55,0.003s,NOT_RUN
"navigateToUrl(""https://qa.alta.id/"")",Chrome 101.0.4951.54,,,2022-05-12 13:40:55,2022-05-12 13:40:55,0.002s,NOT_RUN
"click(findTestObject(""WEB/Homepage/SelectCategory/select_category""))",Chrome 101.0.4951.54,,,2022-05-12 13:40:55,2022-05-12 13:40:55,0.177s,FAILED
"click(findTestObject(""WEB/Homepage/SelectCategory/div_kesehatan""))",Chrome 101.0.4951.54,,,2022-05-12 13:40:55,2022-05-12 13:40:55,0.153s,FAILED
"verifyElementPresent(findTestObject(""WEB/Homepage/SelectCategory/product_empty""), 0)",Chrome 101.0.4951.54,,,2022-05-12 13:40:55,2022-05-12 13:40:56,0.143s,FAILED
,,,,,,,
